file,lineno,lhs,rhs_sig,rhs_shape,rhs_vars,line
.\notwendig oder nicht\wichtig\out_selected\patches\pdf_template_engine\dynamic_overlay.py.insert.py,145,top,"('Const', '25000.0')","('Const',)",,top = 25000.0
.\notwendig oder nicht\wichtig\portings\patches\pdf_template_engine\dynamic_overlay.py.insert.py,163,top,"('Const', '25000.0')","('Const',)",,top = 25000.0
.\pdf_template_engine\dynamic_overlay.py,658,top,"('Const', '25000.0')","('Const',)",,top = 25000.0
.\tools\out_selected\patches\pdf_template_engine\dynamic_overlay.py.insert.py,145,top,"('Const', '25000.0')","('Const',)",,top = 25000.0
.\tools\portings\patches\pdf_template_engine\dynamic_overlay.py.insert.py,163,top,"('Const', '25000.0')","('Const',)",,top = 25000.0
.\pdf_generator.py,2425,charts_per_page,"('Const', '3')","('Const',)",,charts_per_page = 3  # Max 3 Diagramme pro Seite
.\admin_panel.py,2051,cols_per_row,"('Const', '3')","('Const',)",,cols_per_row = 3
.\pdf_generator.py,1371,footer_y,"('Const', '40')","('Const',)",,footer_y = 40  # 40 Punkte vom unteren Rand
.\calculations.py,910,pv_production_co2,"('Const', '40')","('Const',)",,pv_production_co2 = 40  # g CO2/kWh für PV-Produktion
.\notwendig oder nicht\wichtig\out_selected\patches\pdf_template_engine\dynamic_overlay.py.insert.py,182,gap,"('Const', '40.0')","('Const',)",,gap = 40.0
.\notwendig oder nicht\wichtig\portings\patches\pdf_template_engine\dynamic_overlay.py.insert.py,200,gap,"('Const', '40.0')","('Const',)",,gap = 40.0
.\pdf_template_engine\dynamic_overlay.py,695,gap,"('Const', '40.0')","('Const',)",,gap = 40.0
.\tools\out_selected\patches\pdf_template_engine\dynamic_overlay.py.insert.py,182,gap,"('Const', '40.0')","('Const',)",,gap = 40.0
.\tools\portings\patches\pdf_template_engine\dynamic_overlay.py.insert.py,200,gap,"('Const', '40.0')","('Const',)",,gap = 40.0
.\pdf_template_engine\dynamic_overlay.py,272,outer_r,"('Const', '40.0')","('Const',)",,outer_r = 40.0
.\calculations.py,1596,base_shading,"('Const', '5')","('Const',)",,base_shading = 5  # 5% Grundverschattung
.\admin_panel.py,586,max_show_pm,"('Const', '5')","('Const',)",,max_show_pm = 5
.\multi_offer_generator_old.py,927,self.max_concurrent_pdfs,"('Const', '5')","('Const',)",,self.max_concurrent_pdfs = 5  # Maximale gleichzeitige PDF-Generierungen
.\analysis.py,2036,anlage_kwp_val,"('Const', '5.0')","('Const',)",,anlage_kwp_val = 5.0
.\analysis.py,2110,anlage_kwp_val,"('Const', '5.0')","('Const',)",,anlage_kwp_val = 5.0
.\analysis.py,2161,anlage_kwp_val,"('Const', '5.0')","('Const',)",,anlage_kwp_val = 5.0
.\heatpump_pricing.py,124,refrigerant_bonus_pct,"('Const', '5.0')","('Const',)",,refrigerant_bonus_pct: float = 5.0
.\notwendig oder nicht\wichtig\out_selected\patches\heatpump_pricing.py.insert.py,249,refrigerant_bonus_pct,"('Const', '5.0')","('Const',)",,refrigerant_bonus_pct: float = 5.0
.\tools\out_selected\patches\heatpump_pricing.py.insert.py,249,refrigerant_bonus_pct,"('Const', '5.0')","('Const',)",,refrigerant_bonus_pct: float = 5.0
.\calculations.py,4044,max_years,"('Const', '50')","('Const',)",,max_years = 50  # Sicherheitslimit
.\calculations.py,4064,max_years,"('Const', '50')","('Const',)",,max_years = 50
.\calculations.py,4085,max_years,"('Const', '50')","('Const',)",,max_years = 50
.\calculations.py,4104,max_years,"('Const', '50')","('Const',)",,max_years = 50
.\central_pdf_system.py,532,y_position,"('Const', '50')","('Const',)",,y_position = 50
.\calculations.py,767,cycle_life,"('Const', '6000')","('Const',)",,cycle_life = 6000  # Typische Zyklenlebensdauer
.\calculations.py,3895,default_cycles_from_product_db_val,"('Const', '6000')","('Const',)",,default_cycles_from_product_db_val = 6000  # Ein typischer Wert
.\heatpump_ui.py,896,installation_cost,"('Const', '6000')","('Const',)",,installation_cost = 6000
.\analysis.py,169,ALLOW_NESTED_EXPANDERS,"('Const', 'False')","('Const',)",,ALLOW_NESTED_EXPANDERS = False
.\analysis.py,7211,CHART_MODERNIZER_AVAILABLE,"('Const', 'False')","('Const',)",,CHART_MODERNIZER_AVAILABLE = False
.\crm_calendar_ui.py,17,DATABASE_AVAILABLE,"('Const', 'False')","('Const',)",,DATABASE_AVAILABLE = False
.\crm_dashboard_ui.py,30,DATABASE_AVAILABLE,"('Const', 'False')","('Const',)",,DATABASE_AVAILABLE = False
.\crm_pipeline_ui.py,16,DATABASE_AVAILABLE,"('Const', 'False')","('Const',)",,DATABASE_AVAILABLE = False
.\brand_logo_db.py,17,DB_AVAILABLE,"('Const', 'False')","('Const',)",,DB_AVAILABLE = False
.\product_db.py,14,DB_AVAILABLE,"('Const', 'False')","('Const',)",,DB_AVAILABLE = False
.\doc_output.py,67,DEBUG_WIDGET_AVAILABLE,"('Const', 'False')","('Const',)",,DEBUG_WIDGET_AVAILABLE = False
.\analysis.py,109,ENABLE_ANALYSIS_COLLAPSIBLE_CHARTS,"('Const', 'False')","('Const',)",,ENABLE_ANALYSIS_COLLAPSIBLE_CHARTS = False
.\heatpump_ui.py,36,HEATPUMP_MODULES_AVAILABLE,"('Const', 'False')","('Const',)",,HEATPUMP_MODULES_AVAILABLE = False
.\analysis.py,6886,LIVE_PREVIEW_AVAILABLE,"('Const', 'False')","('Const',)",,LIVE_PREVIEW_AVAILABLE = False
.\admin_logo_management_ui.py,28,LOGO_DB_AVAILABLE,"('Const', 'False')","('Const',)",,LOGO_DB_AVAILABLE = False
.\analysis.py,7210,MODERN_CHARTS_AVAILABLE,"('Const', 'False')","('Const',)",,MODERN_CHARTS_AVAILABLE = False
.\multi_offer_generator_old.py,921,PDF_GENERATOR_AVAILABLE,"('Const', 'False')","('Const',)",,PDF_GENERATOR_AVAILABLE = False
.\pdf_preview.py,24,PDF_PREVIEW_AVAILABLE,"('Const', 'False')","('Const',)",,PDF_PREVIEW_AVAILABLE = False
.\admin_logo_management_ui.py,35,PRODUCT_DB_AVAILABLE,"('Const', 'False')","('Const',)",,PRODUCT_DB_AVAILABLE = False
.\components\__init__.py,23,PROGRESS_MANAGER_AVAILABLE,"('Const', 'False')","('Const',)",,PROGRESS_MANAGER_AVAILABLE = False
.\components\__init__.py,74,PROGRESS_SETTINGS_AVAILABLE,"('Const', 'False')","('Const',)",,PROGRESS_SETTINGS_AVAILABLE = False
.\pdf_widgets.py,21,SORTABLES_AVAILABLE,"('Const', 'False')","('Const',)",,SORTABLES_AVAILABLE = False
.\calculations.py,99,STREAMLIT_AVAILABLE,"('Const', 'False')","('Const',)",,STREAMLIT_AVAILABLE = False
.\data_input.py,20,SUI_AVAILABLE,"('Const', 'False')","('Const',)",,SUI_AVAILABLE = False
.\gui.py,39,SUI_AVAILABLE,"('Const', 'False')","('Const',)",,SUI_AVAILABLE = False
.\analysis.py,44,_CALCULATIONS_PERFORM_CALCULATIONS_AVAILABLE,"('Const', 'False')","('Const',)",,_CALCULATIONS_PERFORM_CALCULATIONS_AVAILABLE = False
.\calculations.py,269,_DATABASE_AVAILABLE,"('Const', 'False')","('Const',)",,_DATABASE_AVAILABLE = False
.\calculations.py,275,_DATABASE_AVAILABLE,"('Const', 'False')","('Const',)",,_DATABASE_AVAILABLE = False
.\analysis.py,45,_DATABASE_LOAD_ADMIN_SETTING_AVAILABLE,"('Const', 'False')","('Const',)",,_DATABASE_LOAD_ADMIN_SETTING_AVAILABLE = False
.\pdf_ui.py,50,_PDF_PREVIEW_AVAILABLE,"('Const', 'False')","('Const',)",,_PDF_PREVIEW_AVAILABLE = False
.\pdf_erstellen_komplett.py,273,_is_st,"('Const', 'False')","('Const',)",,_is_st = False
.\gui.py,390,all_critical_funcs_valid,"('Const', 'False')","('Const',)",,all_critical_funcs_valid = False
.\admin_panel.py,1718,all_entries_valid,"('Const', 'False')","('Const',)",,"cols_tariff_ui[1].error(""Max kWp muss größer Min kWp sein!""); all_entries_valid = False"
.\notwendig oder nicht\wichtig\portings\patches\test_wirtschaftlichkeit.py.insert.py,71,all_keys_found,"('Const', 'False')","('Const',)",,all_keys_found = False
.\tests\test_wirtschaftlichkeit.py,70,all_keys_found,"('Const', 'False')","('Const',)",,all_keys_found = False
.\tools\portings\patches\test_wirtschaftlichkeit.py.insert.py,71,all_keys_found,"('Const', 'False')","('Const',)",,all_keys_found = False
.\analysis.py,1814,any_bar,"('Const', 'False')","('Const',)",,any_bar = False
.\pdf_generator.py,2152,any_optional_component_rendered,"('Const', 'False')","('Const',)",,any_optional_component_rendered = False
.\calculations.py,2371,app_debug_mode_is_enabled,"('Const', 'False')","('Const',)",,app_debug_mode_is_enabled = False
.\pdf_generator.py,489,append_after_main7,"('Const', 'False')","('Const',)",,append_after_main7 = False
.\admin_panel.py,1513,current_debug_mode_for_display,"('Const', 'False')","('Const',)",,"if not isinstance(current_debug_mode_for_display, bool): current_debug_mode_for_display = False"
.\doc_output.py,89,data_sufficient,"('Const', 'False')","('Const',)",,data_sufficient = False
.\doc_output.py,111,data_sufficient,"('Const', 'False')","('Const',)",,data_sufficient = False
.\admin_panel.py,1155,file_deleted_fs_val,"('Const', 'False')","('Const',)",,file_deleted_fs_val = False
.\admin_panel.py,1456,final_valid_full_form,"('Const', 'False')","('Const',)",,"if item_tariff_f.get(""kwp_min"", 0.0) >= item_tariff_f.get(""kwp_max"", 0.0): final_valid_full_form = False; break"
.\admin_panel.py,1440,final_valid_parts_form,"('Const', 'False')","('Const',)",,"if item_tariff.get(""kwp_min"", 0.0) >= item_tariff.get(""kwp_max"", 0.0): final_valid_parts_form = False; break"
.\analysis.py,7830,financing_requested,"('Const', 'False')","('Const',)",,financing_requested = False
.\notwendig oder nicht\wichtig\repo_to_json.py,252,first,"('Const', 'False')","('Const',)",,first = False
.\tools\repo_to_json.py,252,first,"('Const', 'False')","('Const',)",,first = False
.\pdf_template_engine\placeholders.py,1659,has_storage,"('Const', 'False')","('Const',)",,has_storage = False
.\notwendig oder nicht\wichtig\repo_porter.py,527,in_imp,"('Const', 'False')","('Const',)",,in_imp = False
.\notwendig oder nicht\wichtig\repo_porter_select.py,98,in_imp,"('Const', 'False')","('Const',)",,in_imp = False
.\tools\repo_porter.py,527,in_imp,"('Const', 'False')","('Const',)",,in_imp = False
.\tools\repo_porter_select.py,98,in_imp,"('Const', 'False')","('Const',)",,in_imp = False
.\info_platform.py,16,info_platform_dependencies_available,"('Const', 'False')","('Const',)",,info_platform_dependencies_available = False
.\pdf_template_engine\dynamic_overlay.py,511,is_footer_num,"('Const', 'False')","('Const',)",,is_footer_num = False
.\dev_tools\kakerlake_ultra_cleaner.py,546,loader,"('Const', 'False')","('Const',)",,except Exception: yaml=None; loader=False
.\dev_tools\kakerlake_ultra_cleaner_v2.py,415,loader,"('Const', 'False')","('Const',)",,except Exception: yaml=None; loader=False
.\mnt\data\kakerlake_ultra_cleaner.py,546,loader,"('Const', 'False')","('Const',)",,except Exception: yaml=None; loader=False
.\mnt\data\kakerlake_ultra_cleaner_v2.py,415,loader,"('Const', 'False')","('Const',)",,except Exception: yaml=None; loader=False
.\tools\kakerlake_ultra_cleaner.py,547,loader,"('Const', 'False')","('Const',)",,except Exception: yaml=None; loader=False
.\pdf_ui.py,216,minimal_data_ok,"('Const', 'False')","('Const',)",,minimal_data_ok = False
.\pdf_ui.py,221,minimal_data_ok,"('Const', 'False')","('Const',)",,minimal_data_ok = False
.\pdf_ui.py,244,minimal_data_ok,"('Const', 'False')","('Const',)",,minimal_data_ok = False
.\notwendig oder nicht\wichtig\out_selected\patches\pdf_template_engine\dynamic_overlay.py.insert.py,293,modified,"('Const', 'False')","('Const',)",,modified = False
.\notwendig oder nicht\wichtig\portings\patches\pdf_template_engine\dynamic_overlay.py.insert.py,327,modified,"('Const', 'False')","('Const',)",,modified = False
.\pdf_template_engine\dynamic_overlay.py,847,modified,"('Const', 'False')","('Const',)",,modified = False
.\tools\out_selected\patches\pdf_template_engine\dynamic_overlay.py.insert.py,293,modified,"('Const', 'False')","('Const',)",,modified = False
.\tools\portings\patches\pdf_template_engine\dynamic_overlay.py.insert.py,327,modified,"('Const', 'False')","('Const',)",,modified = False
.\notwendig oder nicht\wichtig\portings\patches\test_logo_integration.py.insert.py,107,ok,"('Const', 'False')","('Const',)",,ok = False
.\notwendig oder nicht\wichtig\portings\patches\test_logo_integration.py.insert.py,133,ok,"('Const', 'False')","('Const',)",,ok = False
.\tests\test_logo_integration.py,101,ok,"('Const', 'False')","('Const',)",,ok = False
.\tests\test_logo_integration.py,120,ok,"('Const', 'False')","('Const',)",,ok = False
.\tools\portings\patches\test_logo_integration.py.insert.py,107,ok,"('Const', 'False')","('Const',)",,ok = False
.\tools\portings\patches\test_logo_integration.py.insert.py,133,ok,"('Const', 'False')","('Const',)",,ok = False
.\options.py,15,options_dependencies_available,"('Const', 'False')","('Const',)",,options_dependencies_available = False
.\notwendig oder nicht\wichtig\repo_to_json.py,90,prefer,"('Const', 'False')","('Const',)",,prefer = False
.\tools\repo_to_json.py,90,prefer,"('Const', 'False')","('Const',)",,prefer = False
.\quick_calc.py,17,quick_calc_dependencies_available,"('Const', 'False')","('Const',)",,quick_calc_dependencies_available = False
.\dev_tools\kakerlake_ultra_cleaner.py,336,self.changed,"('Const', 'False')","('Const',)",,def __init__(self): self.changed=False
.\dev_tools\kakerlake_ultra_cleaner.py,462,self.changed,"('Const', 'False')","('Const',)",,def __init__(self): self.changed=False
.\dev_tools\kakerlake_ultra_cleaner_v2.py,203,self.changed,"('Const', 'False')","('Const',)",,def __init__(self): self.changed=False
.\dev_tools\kakerlake_ultra_cleaner_v2.py,344,self.changed,"('Const', 'False')","('Const',)",,def __init__(self): self.changed=False
.\dev_tools\kakerlake_ultra_cleaner_v3.py,217,self.changed,"('Const', 'False')","('Const',)",,def __init__(self): self.changed=False
.\dev_tools\kakerlake_ultra_cleaner_v3.py,360,self.changed,"('Const', 'False')","('Const',)",,def __init__(self): self.changed=False
.\mnt\data\kakerlake_ultra_cleaner.py,336,self.changed,"('Const', 'False')","('Const',)",,def __init__(self): self.changed=False
.\mnt\data\kakerlake_ultra_cleaner.py,462,self.changed,"('Const', 'False')","('Const',)",,def __init__(self): self.changed=False
.\mnt\data\kakerlake_ultra_cleaner_v2.py,203,self.changed,"('Const', 'False')","('Const',)",,def __init__(self): self.changed=False
.\mnt\data\kakerlake_ultra_cleaner_v2.py,344,self.changed,"('Const', 'False')","('Const',)",,def __init__(self): self.changed=False
.\tools\kakerlake_ultra_cleaner.py,337,self.changed,"('Const', 'False')","('Const',)",,def __init__(self): self.changed=False
.\tools\kakerlake_ultra_cleaner.py,463,self.changed,"('Const', 'False')","('Const',)",,def __init__(self): self.changed=False
.\excel_eval.py,108,self.date1904,"('Const', 'False')","('Const',)",,self.date1904 = False
.\dev_tools\kakerlake_ultra_cleaner.py,280,self.found,"('Const', 'False')","('Const',)",,def __init__(self): self.found=False
.\dev_tools\kakerlake_ultra_cleaner.py,296,self.found,"('Const', 'False')","('Const',)",,def __init__(self): self.found=False
.\dev_tools\kakerlake_ultra_cleaner_v2.py,52,self.found,"('Const', 'False')","('Const',)",,def __init__(self): self.found=False
.\dev_tools\kakerlake_ultra_cleaner_v2.py,68,self.found,"('Const', 'False')","('Const',)",,def __init__(self): self.found=False
.\dev_tools\kakerlake_ultra_cleaner_v3.py,65,self.found,"('Const', 'False')","('Const',)",,def __init__(self): self.found=False
.\dev_tools\kakerlake_ultra_cleaner_v3.py,81,self.found,"('Const', 'False')","('Const',)",,def __init__(self): self.found=False
.\mnt\data\kakerlake_ultra_cleaner.py,280,self.found,"('Const', 'False')","('Const',)",,def __init__(self): self.found=False
.\mnt\data\kakerlake_ultra_cleaner.py,296,self.found,"('Const', 'False')","('Const',)",,def __init__(self): self.found=False
.\mnt\data\kakerlake_ultra_cleaner_v2.py,52,self.found,"('Const', 'False')","('Const',)",,def __init__(self): self.found=False
.\mnt\data\kakerlake_ultra_cleaner_v2.py,68,self.found,"('Const', 'False')","('Const',)",,def __init__(self): self.found=False
.\tools\kakerlake_ultra_cleaner.py,281,self.found,"('Const', 'False')","('Const',)",,def __init__(self): self.found=False
.\tools\kakerlake_ultra_cleaner.py,297,self.found,"('Const', 'False')","('Const',)",,def __init__(self): self.found=False
.\ai_companion.py,20,self.is_visible,"('Const', 'False')","('Const',)",,self.is_visible = False
.\admin_panel.py,1689,something_changed_and_saved,"('Const', 'False')","('Const',)",,something_changed_and_saved = False
.\ai_companion.py,25,st.session_state.ai_companion_visible,"('Const', 'False')","('Const',)",,st.session_state.ai_companion_visible = False
.\ai_companion.py,142,st.session_state.ai_companion_visible,"('Const', 'False')","('Const',)",,st.session_state.ai_companion_visible = False
.\data_input.py,385,st.session_state.building_data_expanded_di,"('Const', 'False')","('Const',)",,if 'building_data_expanded_di' not in st.session_state: st.session_state.building_data_expanded_di = False
.\data_input.py,360,st.session_state.consumption_data_expanded_di,"('Const', 'False')","('Const',)",,if 'consumption_data_expanded_di' not in st.session_state: st.session_state.consumption_data_expanded_di = False
.\data_input.py,237,st.session_state.customer_data_expanded_di,"('Const', 'False')","('Const',)",,st.session_state.customer_data_expanded_di = False # Default zu collapsed
.\data_input.py,814,st.session_state.economic_data_expanded_di,"('Const', 'False')","('Const',)",,if 'economic_data_expanded_di' not in st.session_state: st.session_state.economic_data_expanded_di = False
.\multi_offer_generator.py,77,st.session_state.multi_offer_extend_all,"('Const', 'False')","('Const',)",,st.session_state.multi_offer_extend_all = False
.\gui.py,244,st.session_state.nav_event,"('Const', 'False')","('Const',)",,st.session_state.nav_event = False
.\gui.py,315,st.session_state.nav_event,"('Const', 'False')","('Const',)",,st.session_state.nav_event = False
.\doc_output.py,1841,st.session_state.pdf_generating_lock_v1,"('Const', 'False')","('Const',)",,st.session_state.pdf_generating_lock_v1 = False
